,comments,stars
555,"I balked at buying this garlic press, because it was very expensive in Australia, when I saw it on Amazon, I was surprised at the price and bought it immediately! It arrived this week and I am more then happy with it, does a great job crushing the cloves and very easy to clean! I'm happy!",5.0
556,"I've used this for countless meals over several years. It takes a little practice, but is very sturdy and does a great job and is easy to clean.",5.0
557,Excellent,5.0
558,"After using my new Kuhn Rikon Epicurean Garlic Press which was a gift, I bought several for my girls. It is easy to use and easy to clean. The press is heavy duty and performs well. I recommend it.",4.0
559,"It's my first garlic press, so there is not really a comparison to be made.  I generally have confidence in Swiss-made products and I bought this more expensive model because the less expensive &#34;best buy&#34; by America's Test Kitchen was reported to be plastic and some reviews reported that the handles broke.  This chrome plated metal model seems to operate well and the construction looks to be very solid, so I hope it's a lifetime product.",4.0
560,I splurged - because I was tired of peeling and mincing garlic by hand. Should have purchased a long time ago. Pricey - but definitely worth it. I seek out recipes with garlic now!,5.0
561,"Amazing device, and it gets me over all resistance to using garlic that I used to have.",5.0
562,Works great,5.0
563,Works wonderfully!  No problems yet and easy to clean.,5.0
564,"Right up there with my OXO dough scraper, this is the pride of my hand-tool kitchen drawer. A delight to use and and easy to clean, I now consume about 4x the garlic I used to prior to purchase. This feels indestructible and I foresee decades of protection from vampires and other garlic-phobic supernaturals. Some notes: I didn't see this in other reviews, but it easily presses unpeeled cloves. Also, if you are not careful, you can pinch your hand when closing the handle.<br /><br />If you cook a lot, love garlic, and like kitchen tools that WORK, then this is absolutely worth the money.",5.0
565,So easy to clean! The grater area flips open and makes cleaning a breeze. Love it.,5.0
566,"This was not cheap but Cooks Illustrated liked it and so do I.  It is effortless to press, the result is perfect and it all opens up, but stays in one piece, so its really easy to clean.<br /><br />I am at a point where I would rather have a small number of kitchen tools that are of very high quality than a drawer full of gadgets.  This fits the bill perfectly.",5.0
567,"If you love garlic like I do, this is great addition to any kitchen.  Easy to clean.",99
568,"This replaced my old Kuhn Rikon Garlic Press, which I loved. The new design is elegant, super easy to clean and yields perfectly pressed garlic every time. A great product even better.",5.0
569,"It is expensive, but it is good! And as in everything else in life, having good tools makes the work a lot easier. Very easy to use, requires minimal amount of strength. And I especially like how incredibly easy this press is to clean (my previous garlic press required a toothpick to get all the pieces out.) You just use a sponge and hold it under running water and voila!",5.0
570,"Bought this after I somehow lost my Easy Squeeze press from Kuhn. Tough to go back to hand chopping once you have a press. More expensive yes, but definitely worth it. Feels solid since it is all metal vs the plastic Easy Squeeze. Easy to clean as long as you do it before the garlic starts to dry.",5.0
571,Love how easy this works and how easy it is to clean.,5.0
572,The best garlic press I have ever used and I use this almost daily.  I have now purchased one for my sister and my aunt.,5.0
573,"Works perfect. Have had  no problems, crushes garlic easily. I have to use both hands due to my hands are small and they hurt sometimes, but I am able to easily use this.  Washes in dishwasher no problem.  If there is some garlic stuck, an old toothbrush cleans it up a treat.",5.0
574,"There are a few crannies where the cloves can squirt through, requiring work to extract and reload the fragments, but I love the grate being on a swing level to break down the containment space for cleaning.",4.0
575,"Awesome product!  I am so spring chicken, and my hand strength has waned with the years.  I have been searching for an effective device to press garlic for the past 5 years.<br /><br />My search is over.  Even with my poor hand strength, the Rikon Garlic Press makes pressing garlic easy.  Clean-up is equally easy.  It's an amazing device!!!  I love it.",5.0
576,"This garlic press deserves all 5 stars.  It is so easy to use, especially those of us who are older and have lost some strength in their hands.  The other brands of presses are much harder to squeeze. The press is all metal and very well made.  My only gripe is that it has gone up in price considerably since I bought my first one. The company has overpriced it to the point that many people won't buy it, especially if they aren't familiar with the product.",5.0
577,This is a quality press and easy to clean.  I have pinched my hand a couple of times because of the curved handle.,4.0
578,The best garlic press I have ever used.  No bizarre powdery residue on the garlic like you get from other presses.,5.0
579,"I used my new Kuhn Rikon Epicurean Garlic Press today for the first time and am absolutely amazed by - and delighted with - its performance.  It ""pumps out"" infinitely more garlic than any other garlic press I've ever used, and it's a snap to clean.  I saw this press in use while watching an America's Test Kitchen video and was greatly impressed with its performance.  It is the top-rated garlic press at America's Test Kitchen and now that I've used it, I know why. Other presses I've owned left behind far more of the garlic clove than it extracted.  This Kuhn Rikon press exerts such incredible force on the garlic clove that only tiny (trace) amounts of the garlic's pulp is left behind in the press's basket/hopper.",5.0
580,Best garlic press ever invented. I only have to be careful not to pinch my fingers. It really presses the garlic without waste. And I love that it's easy to clean as well.,5.0
581,"Most of the others broke after a few uses or really did not work very well and most very very hard to clean.  This one is easy to clean, just scrape the residue off and toss in the dish washer.  Very heavy duty",5.0
582,Works really well and seems very durable.,5.0
583,This garlic press is easy to use and easy to clean. It comes with a plastic tool to clean the holes. It works better than any other garlic press we've had in the past.,5.0
584,"I use a lot of garlic.  I have broken or cracked at least 5 presses previous to this purchase.  It is very durable, easy to use and I get more pressed garlic from it than any of the others.  Should have bought it years ago!  Worth the money.",5.0
585,My husband used it and thinks it is amazing.  He loved that you didn't have to peel the garlic and it cleaned up very easily. He even tried to crush ginger and it was too fibrous but it made ginger juice instead. He was thrilled.,5.0
586,This was a housewarming gift for a friend moving to a new apartment--she loved it!,5.0
587,This garlic press works just as well as everyone says.  heavy duty and well made!  Replaced my Zyliss which I ruined the finish of (although it took years) by running through the dishwasher.,5.0
588,The Garlic press works pretty good. Though some of the skin gets traped in the press screen.,4.0
589,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Kuhn-Rikon-Epicurean-Garlic-Press/dp/B0000CD0HX"">Kuhn Rikon Epicurean Garlic Press</a><br />It was delivered promptly and in perfect condition.<br />We used it several  days after receipt.<br />It may be psychological, but we think it improves the flavor when compared with our old one (now discarded).<br />We are highly pleased with this product and your service.<br />This particular item was selected based on tests and reviews in Cooks magazine.  It was not available in local stores; we checked about 4 or 5.<br />Thank you.",5.0
590,"I learned about this press from an article in Cooks Illustrated.  It is easy to use and easy to clean.  Much more convenient than chopping garlic if your recipe only calls for a few cloves.  I would definitely purchase it again, though it is so durable I can not imagine ever needing to replace it.",5.0
591,"I like this.  It does pinch me occasionally though.  It cleans up much easier than our old garlic press.  Well worth the money, but be careful it doesn't pinch you.",4.0
592,Great garlic press but for old arthritic hands it is a little tough to squeeze.,4.0
593,I've had a couple different garlic presses over the years and this one is by far the best! It has a nice feel to the handle making it very easy to press a large clove or multiple small ones in the same time without difficulty or discomfort. But really where this product stands out is how incredibly easy it is to clean. All the parts swivel making them easy to access and a simple rinse is usually all it needs.,5.0
594,"Really great, easy to use and clean does a super job with ginger. Highly recommended. CGS",5.0
595,"We've had several different garlic presses.  This one is by far the best one.  Easy to use, so easy to clean and does a fantastic job.<br />Would definitely recommend this one.",5.0
596,This is a great product.  Price is a little steep but I was so tired of the cheaper ones.  The handles are heavy so it really gets all the garlic to squish through and I absolutely love the way it separates to clean.,5.0
597,"This garlic press exudes quality and substance.  Your dinner guests will be blown away by the stainless steel heft of this baby, and you'll never need another press again (well, maybe not for a long time).  Even if your grip is weak, this will do the trick.  Probably could substitute for a hammer or a tool to keep the kids quiet while you're cooking.",5.0
598,"After my wife broke our Kitchen Aid garlic press we knew it was time to find something more durable. She cooks with garlic all the time so I went on the hunt for the best garlic press I could find. This one beat out the competition handily. Easy to load, easy to clean and a perfect texture to the garlic.",5.0
599,"It's a crazy amount to spend for a garlic press, but I have never regretted it.",5.0
600,One of the best purchases I've made for my kitchen. Never peel garlic again! and this press is easy to use and easy to clean.,5.0
601,Best press I've used. Easy to clean. doesn't leave a lot left in the press.,5.0
602,"Doesn't do a (much) better job than my previous $10 one, but the cleaning is a joy, so money well spend on convenience. But if your price conscious and only go for good results, this is not the one for you.",5.0
603,I bought it because America's Test Kitchen recommended it and they were right. It is the best garlic press. The best part isn't the ease of use but how easy it is to clean. I love it.,5.0
604,I LOVE this garlic press.  It easily fits even the biggest bits of garlic and it makes it fairly easy to crush them.  The construction feels very solid and with the flip up design of both the pressing plate and the plate with holes it is easy to clean.  I couldn't ask for more.,5.0
605,So much better than any of the (many) other garlic presses I have tried over the years!,5.0
606,So easy to use!  It feels solid.  I would highly recommend.,5.0
607,I used this for the first time a couple days ago and was impressed.  Very easy to use and clean.  It is now my favorite garlic press.,5.0
608,a garlic press that can be easily cleaned!  very well engineered,5.0
609,"This press is easy to use, easy to clean and does a thorough job. A previous (different brand) press I tried had a finish that came off onto the garlic, ick! The stainless steel finish of this press is dishwasher safe and will stay on the press where it belongs.",5.0
610,"Very effective, easy to use, & easy to clean.  This Garlic press extracts more garlic from each clove than any other press I've used before.",5.0
611,"I learned about this device somewhere in my cooking reserch. TV, printed page? I really don't remember. Like many of my fellow cooks, I got rid of my cheap garlic press years ago, and have been mincing it for years with a really sharp knife.<br /><br />Let's come to the present. A really good garlc press, the Kuhn Rikon, extrudes all the best from the garlic, including the juice, from that clove.<br /><br />It is expensive, as are good knives, whch is why I did not buy it for so long. But if you love garlic, it IS worth it.<br /><br />Just wash it before you go to bed. Garlic juice sticks!",5.0
612,This is working well so far.  It seems well made.  The hopper to hold the garlic is small but it is easy to clean.,4.0
613,"Can't say I have used too many, but this one really is great. A bit more expensive than the rest, but seems to be worth it. Saves a lot of time in the kitchen. You don't need to remove the skin from garlic before pressing; just put it in and squeeze. It comes out very uniform in size. Easy to clean, dishwasher safe too.",5.0
614,"Have one recipe that requires 30 garlic cloves, this used to be a chore, now it's manageable with this tool.<br /><br />Great product.",5.0
615,Works like a champ.  Cleans up easily.  Very well made and can stand up to repeated runs through the dishwasher.,5.0
616,will last for years,5.0
617,Makes mincing garlic much faster and easier.  The tool itself is bulky and takes up a lot of room in the kitchen drawer.  But works better than my old OXO brand.  The handle literally fell off of that one,4.0
618,"This one is the best we've ever used.  Minimal overflow of un-minced garlic and a large garlic chamber make this very convenient.  The shape of the handles and the leverage action of the handle design make this easy to use as well.  Expensive, but worth the price.",5.0
619,The best garlic press.,5.0
620,"Love this! Best garlic press I've ever used. Really does a great job with peel on and off. Easy to clean, easy to use =)",5.0
621,"Great, easy to use and easy to clean",5.0
622,"It's costly and that's a concern.  And, although it's the best one used to date, it's not perfect.  Still requires some cleaning attention after use.  Bottom-line, it's sturdy, all-in-one, easy to use, and gets the job done quickly.  If you will use it often enough to justify the expenditure, get it.",4.0
623,Watch out for cheap fakes. I fell for one and it fell apart after only a few uses. The genuine one is great.,4.0
624,"I bought this because America's Test Kitchen said it was the best. It is!!. I bought two more for my kids, they love it. You will too.",5.0
625,Very easy to use. Love it,5.0
626,My first garlic press which is working well.,5.0
627,"I've owned a few garlic presses, and so far, this one is the best.  Easy to operate, easy to clean.  You can throw a few teeth in, and it handles them like a charm.<br /><br />No complaints with this machine.",5.0
628,It's easy to press and easy to clean. Good product.,5.0
629,I like the design but for optimum leverage the handle needs to be longer. While the design is good for general kitchen use my hands are pretty crippled up and I need a longer lever.,4.0
630,This press is no whip- it crushes garlic well and without mess if not overloaded. I do peel the garlic first and cut off the hard end. I was worried that it might take too much pressure to operate but it is smooth and easy. It is very easy to clean.,4.0
631,"Wow - this really is a teriffic product, worth every penny.  Fits my hand perfectly, feels sturdy, requires little effort to use. The plate with the holes hinges outward for easy cleaning.",5.0
632,"It seems a bit silly to spend extra money on a fancy garlic press but I really love using this.  You can press cloves without peeling them and the cleanup is much easier than typical presses.  If anything ever happens to it, I will be buying another one.",5.0
633,Best garlic press I have owned.  It works well pressing garlic and is easy to clean.  It's big and takes up lots of space in the drawer.,4.0
634,"I love this garlic press. It really smashes the cloves well and is easy to clean. We someone lost our first one, and even though it's expensive we replaced it.",5.0
635,Quality item with easy grip. Works way better than the cheaper one I'd been using for years. I like it and would recommend it.,4.0
636,I haven't owned a garlic press for 15 years because they're so hard to use and to clean.  This one has changed my mind.  Just pop the unpeeled cloves into the chamber and squeeze - and you don't have to squeeze very hard - and little bits of garlic shoot out.  It's also extremely easy to clean.  A five-star winner!,99
637,I have gone thru about 3 garlic presses in my life so far and this one will probably last me till I die. It is super heavy duty and works like a charm.  I use a TON of garlic and this works like a charm.,5.0
638,"As is my way, when I used my wifes old garlic press and found the black aluminium tarnish, I knew it was time for a replacement. A quick spot of web research and I came upon a video review by a female American Chef in which the victor was the Kuhn Rikon Epicurean Garlic Press. Try searching under &#34;best garlic press&#34; and the review should be in the list.<br /><br />Anyway, my wife and I have both used this and it is excellent. Functions beautifully, very sturdy and easy to clean. Highly recommended.",5.0
639,This thing is great! You can press garlic without even peeling the cloves.  Folds out so is easy to clean.  I love it.  I want to give it six stars.,5.0
640,"This tool is easy to use, easy to clean and looks nice! It has no problem pressing multiple cloves of garlic with minimal effort. Great purchase and worth the money for the at home chef!",5.0
641,An excelleny product. Performed as expected.,5.0
642,"I tried out the press the day I got it and I am extremely satisfied. It's really easy to use and for the most part easy to clean. It looks sleek and is durable (as of now that is, but then again it comes with a life-time warranty). In my opinion, it's worthwhile to get",5.0
643,"Absolutely the best garlic press out there. My wife and I have gone through many garlic presses over the years and this is hands down the most durable, easy to clean and easy to use press out there.  We've had it for several years now and it works just as new. I would highly recommend this product.",5.0
644,Easy to use and clean.,5.0
645,Very good garlic press.,5.0
646,Perfect.,5.0
647,"Does the job well. You will get the most flavour from your garlic as the result is a fine mash. The press is easily cleaned and very sturdy. What else could you want. It was also tested and found to be a winner by America's Test Kitchen (That's why I bought it, and I wasn't disappointed).",5.0
648,"This garlic press is worth every penny.  It is stainless steel so it holds up well.  I had gone through several cheaper presses and finally decided to go for a well made one.  This is very easy to clean, holds up well and is easy to use.  You don't need to press too hard for it to work.  The garlic juice doesn't corrode the press since it is stainless steel, a definite plus.",5.0
649,I love this thing!! Lifetime warranty too. It crushes un-peeled garlic like nobody's business. extremely easy to clean too. Best design ever.,5.0
650,"It works very very well. By far the best garlic press that I've used. Very little wastage, very easy to clean as the parts fold out and are exposed fully.<br /><br />Not much else to add...it's just a great product that works really well. Highly recommended.",5.0
651,Believe the hype...this presses garlic like it was meant to be pressed.  We were not disappointed at all.  America's Test Kitchen didn't recommend this for nothing.,5.0
652,I got this for my brother for Christmas. My daughter got me one for my birthday and I just love the way it works and how easy it is to clean!,5.0
653,Truly the BEST garlic press out there. Easy to clean. Worth the cost. This will last you 30 years.,5.0
654,"This is a quality piece of engineering: The translation of squeezing force into ultra-fine mincing press works perfectly. In addition to producing extremely fine garlic from unpeeled(!) cloves. Once the clove is through, just flip out the guard and push the remains to the side with a knife (we want to avoid garlic fingers, after all).<br /><br />Oh, and I pressed some fresh ginger today, too. Since that is a bit more stringy than garlic is, you have to be careful how you align the piece in the chamber - with the grain, not against - but once you press, out comes nice and juicy ginger gloop. Perfection.",5.0
655,This is a extraordinary kitchen tool. Its all stainless steel. It will last a lifetime. It crushes garlic even while in its skin. I peel them anyway just to get as much from each clove I can. I have even considered buying 5 more to give to my 5 sisters for Christmas. Would highly recommend this product.,5.0
656,"The best garlic press I have ever used, and a work of art too. It takes much less effort to crush the garlic, due to the multi-lever action. Cleaning is a snap too. Just open it up and run the back of the knife over it in running water, and it comes quite clean. I never have to use a tooth pick to clean out the holes like in other models.  I love to cook, and this tool is the perfect combination of design, form, and function. A+++",5.0
657,It really does press unpeeled garlic and cleans up in a snap ....worth every penny...my great grandchildren will probably be using this...hefty stainless...just buy it...no more garic in the jar.,5.0
658,"Brought this to  friends house to share and compare!  She is a gourmet chef, she immediately ordered one!",5.0
659,I'm so happy not to have a removable basket piece that gets lost.  It compresses smoothly and evenly,5.0
660,"I love this garlic press so much, I bought one for my daughter, too!",5.0
661,"We love this press, it works great for garlic and ginger, really cool too.  The design of the levers also makes it's use easy on the hands...",5.0
662,Very nice product and excellent quality,5.0
663,"If you want a great gift for a foodie, this is it. The thing is so durable and impressive, it could become a family heirloom. Really worth the money.",5.0
664,Been using this garlic press for a few months! It's the best I've used. Very well made and well designed! Easy to clean.,5.0
665,"I wanted only to have the best items in my kitchen. This is the best I could find. It is easy to clean, easy to use.",5.0
666,"This garlic press is sturdy, super easy to use, and even easier to clean.  I expect this to last a lifetime.",5.0
667,Easy to clean and will handle large cloves,5.0
668,"I have not owned a garlic press before so I can not comment on this item in reference to other presses. However, I think it appears to be well made, is easy to use and clean. I use so much more garlic now. Maybe another press can do the job just as well but I got this one because of the raving reviews.",4.0
669,High quality and works extremely well.  I bought a cheaper brand for about half the price and it broken during my first use.  This one was a much better investment!,5.0
670,The best garlic press I have evey owned.  Doesn't require too much pressure to work and it's easy to clean.,5.0
671,"After I used it once, I bought one for everyone in my family. This tool is durable, easy to clean, and above all, makes pressing garlic a piece of cake. It gets a great yield too, because you can press hard, since the device is so easy in hand.",5.0
672,"Very easy to clean, pressing tongue and grate pop outside to get all the bits of garlic off<br />Less waste then any other garlic press I have tried<br />Rated high on ""Things Cooks Love"" list<br />Rated high on ""The Test Kitchen""<br />Would still use a bristle type brush to clean it though",5.0
673,"The ""secret"" to this press is that it's plated with a very high quality surface that is easy to clean, won't discolor your garlic mince, and needs a lower effort to work. Unplated ""raw aluminum"" presses take more effort and discolor your garlic, and the insides get icky. Buy this one and be happy.",5.0
674,One of the best gadgets I've ever bought.  So easy to clean.  And gets all the good stuff out  Worth every cent and more.,5.0
675,"I read a lot of posts about garlic presses and every good comment made about the Kuhn Rikon Epicurean Garlic Press was true. You'll pay more, but in this case, it's definitely worth it",5.0
676,"I bought this garlic press because of a positive review.  It does everything it is supposed to do.  Most importantly, I can use it without it causing pain in my hands. The curve in the handle really does make a difference. I am very glad I found it.",5.0
677,"I received this item about 3 weeks ago and have used it almost daily.  U C we love garlic.  This is the best garlic press I have ever seen.  It's actually made of very hefty stainless steel.  After use, it is exceptionally easy to clean due to the way the pressing chamber opens totally up and one can very easily clean out the garlic husks left from the pressing procedure.  There is no wasted garlic with this little jewel.  In addition to the flawless operation and beautifully machined stainless steel parts, the unit is made in Switzerland with wonderful Swiss ingenuity--sort of like a Swiss watch, IT IS NOT MADE IN CHINA out of American beer cans.  This unit is a thing of beauty and wonderful functionality and deserves a special display in the Smithsonian.  Halleluiah for Kuhn Rikon",5.0
678,Great tool to have in the kitchen can't believe I didn't have one for so long.,5.0
679,One of the best made garlic presses that I've seen. Worth the price. Should last forever.,5.0
680,Truly exceptional. Materially better than any garlic press I have ever owned,5.0
681,"No longer dread breaking out the garlic press.  While expensive, the press makes pressing garlic so easy and the cleanup so simple that it's well worth the expense.  Would recommend this to anyone that regularly uses garlic.  By far the best press I have used.",5.0
682,This is a superior tool. It is the Cadillac of garlic presses. I can't see it ever breaking or rusting. It is heavier than most presses. It is easy to clean. It is fairly easy to squeeze. I do wish it was a bit easier to squeeze but what I truly like is the fact that my hands don't hurt when I use it.,5.0
683,"works pretty well, but not perfect.  Some good garlic does not get pressed out through the head.",4.0
684,"Bought this for my Wife, its makes minced garlic as opposed to other garlic presses I have used that<br />just smash / jucie the garlic. Spend the extra 15 dollars and get this Rikon, it will be the only one you will<br />ever need. Easy to clean as well.",5.0
685,"Stop looking, this is the best garlic press on the planet.  Love the stainless steel which is easy to clean AND clears your hands of any garlic smell.",5.0
686,I like it for the most part.  It looks good but doesn't feels as good in the hand as it looks.,4.0
687,"just the best on the market, solid, strong i bougth it 10 year ago and use it everyday it looks like brand new!",5.0
688,I saw this on America's Test Kitchen. It's as great as advertised. Very easy to clean.,5.0
689,This is a very top notch press. Don't even have to de-skin the cloves. I no longer have to worry about shortening the length of my left thumb from errant knife chops. The tool is very well made. Only thing that bothered me about it is the item is made in China. Other than that it is a good product.,5.0
690,"Love the press, but should it break after 7 weeks?  Now I am outside the return window.",4.0
691,"I have been through numerous garlic presses.  they always seem to break somewhere.  I've had this one for over a year now, and haven't had any issues with it whatsoever.  Good quality.",5.0
692,"Have used this for several months now and never once hurt my hand. Neither has my wife. Simple to use, easy to clean, crushes two cloves at once. Really nice product.",5.0
693,Finally a garlic press that works and is easy to clean.<br />It is expensive but you can expect it to outlive you.,5.0
694,Presses garlic into even-sized pieces. Good leverage too! Easy cleanup!,5.0
695,This productg is easy to use and cleans up nicely. It crushes the garlic well but can leave larger pieces of garlic that may need to be crushed more. Study design though and great price.,4.0
696,"I am most impressed with this press. It outperformed the others that I had but barely used. I find it better to press my garlic rather then chopping it. Also faster and keeps the garlic the same size, cooks more even this way. Tool cleans easily, dishwasher safe, and made by the Swiss. It is stainless steel and well built. A treat to use.",5.0
697,Easy to fill and has a lot of power when you press handle.,5.0
698,"This is the best garlic press I have ever had, just place the one garlic clove with skin in the slot, press and done, easy to clean. very good quality.",5.0
699,This is one heavy duty garlic press!  Easy to use and very heavy so can handle stubborn garlic heads. Lots of them!  Very easy to clean as well,5.0
700,This garlic press is easy to use and clean. Does a great job with fresh ginger root also. Easy on your hand. Will be buying more for gifts,5.0
701,"looks and feels professional.  awesome job at crushing garlic, would definitely purchase again.  do yourself a favor and ball out for this one.",5.0
702,"Great as expected, well made",5.0
703,Works much better than my old press version. You don't even have to remove the skin.  Just insert a clove and press away.,5.0
704,"Nice, heavy duty, easy to use and comfortable grip. Nothing flimsy about this garlic press.  It is solidly constructed. Produces uniform sized ""minced"" garlic.  Is easy to clean. Worthwhile purchase.",5.0
705,Very enyoable to work and easy  to clean my kitchen is up by many  levels in standards  always time for improofvement,5.0
706,The Cat's Meow!,5.0
707,Good product but not as easy to clean as was represented.  Well constructed.,4.0
708,"I love how well this thing is designed. It looks great, works great and is easy to clean which I think is the biggest difficulty with garlic pressers. Just be sure to clean it under the tap shortly after pressing in order to clean easily. And you will want to quickly pop out the membrane left by each piece of garlic before pressing the next one.",5.0
709,Rather on the heavy side but does the job. It takes a very firm grip if you fill it up.,4.0
710,It's a good one.  I especially like that its stainless steel,5.0
711,"Very easy to use and clean. I've been using mostly for mincing garlic lately. I just squeeze and take chef knife and cut across where the garlic comes out. Does an excellent job all around and so far I'd have to say will probably last a lifetime.  The cost is a bit more than you might pay for other consumer type garlic presses, but the extra cost is worth every penny and this is a commercial piece of equipment.",5.0
712,My favorite kitchen tool,5.0
713,"Easy to use, easy to clean, minces wonderfully, and feels great in my hand.",5.0
714,"After years of going thru cheaper garlic presses, I have found a very nice one.  The only drawback is if you have arthur in your hands this can be a bugger to squeeze.  Great product!",5.0
715,Wish I'd found this brand of Garlic Press about five garlic presses ago!  It's perfect!<br /><br />Joyce,4.0
716,"I was hesitant to buy this garlic press (it seems expensive) but my friend helped me over the hump by pointing out I had been through three inexpensive (cheap) garlic presses in 10 years and she's had owned this one for over 10 years.  It presses garlic and is easy to clean, what more do you need.",5.0
717,Really excellent garlic press; perfect for garlic gurus. Super easy to clean and very high-quality stainless steel construction. I would recommend this to anyone who uses a garlic press more than once a week.,5.0
718,"It doesn't matter it is a time capsule  or a simple garlic press- the quality is an ultimate goal. This press is really unique.  Easy to squeeze, easy to clean, great material.  I hope it will last.  Again and again I am impressed by Kuhn Rikon. I would trust you a space project.",5.0
719,"What can I say?  There are a very few tools that feel good in your hand, do their job right, and and are clearly designed to last longer than you will.  This is one of them.",5.0
720,Garlic lovers delight.<br />Works great and is easy to clean.<br />No more pealing cloves. Just put the clove in and squeeze.,5.0
721,"Yes, I know it's expensive but well worth it. We had this garlic press recommended to us by Cooks Illistrated, they were spot on!  Extremely well built, easy to use and clean. Probably the last garlic press I'll ever have to by.",5.0
722,Easy to use and even easier to clean.  Great design.  Great engineering.,5.0
723,"There are many cheap garlic presses out there. Don't bother. Spend the money on this one. It minces garlic very well, handles nicely and is quite easy to clean.",5.0
724,Great.,5.0
725,I read the reviews on Cooks Illustrated and love it! It is great for the very small pieces of cloves; I place 2 or 3 in the press and there is no waste.,5.0
726,best garlic press we've ever had. EASY clean up. does a first class job.,5.0
727,Very nice quality.,4.0
728,"This is the very best garlic press I have ever seen and used, and I absolutely love it. It is easy to clean and does a great job squeezing the garlic. I will say that you do need to exert effort in using the press. I do have arthritis in my hands and have managed to use it.",5.0
729,"I totally recommend this product, super easy to use and clean. It's well builded and not heavy at the same time.",5.0
730,The best.  Really easy to clean,5.0
731,This is by far the best garlic press I have ever tried. It does what every garlic press should do with ease. It minces all of the garlic clove and the interlocking pieces of the garlic press lift up so that its clean up is so easy!! No more bits of garlic stuck in crevices that you can't clean. It is worth every penny. You will be glad that you made the investment. Over all I love Kuhn Rikon's products but this one really is incredible.,5.0
732,"This is a great garlic press, and the only reason I won't give it a 5 out of 5 is because I still think it should cost less.",4.0
733,"Best garlic press I've ever even heard of. Small hopper, but I don't even care.",5.0
734,"This garlic press definitely lives up to it's reputation. It's well constructed and, the design is a step above other devices. It's not only easy to squeeze the garlic through the press, but it's also very easy to clean as the press and, tray are easily exposed by opening the handles. You can clean out the pith with your fingers and, some running water.<br />If used properly (for pressing garlic cloves) I can't imagine that you'll have any need of a replacememt.",5.0
735,This is the best. I researched for the best and America's test kitchen recommends it so I usually go to their list of what to buy for the best products out there.<br /><br />I have had to go through too many of these gadgets and want one that will last and is durable to do the job and do it many times over.,5.0
736,"This garlic press is very heavy and beautiful. It is a bit difficult to clean, but overall I've enjoyed using it.",4.0
737,This the most comfortable press I've ever used and the easiest to press.,5.0
738,Delivers what it promised; clean minced garlic and easy to clean.,5.0
739,"I purchased this as a replacement for an old plastic one that did the job great.  Others I have tried, not so much.  This is a winner.",4.0
740,This is a highly rated garlic press and it lives up to the claims. It has perfect pressure and cleans easily.,5.0
741,"We purchased this Garlic Press to replace a older one that had become non serviceable.This press was a bit more pricey than others on the market, but what a tool it is. We would commend this Press for all kitchens. Swiss made... you can't go wrong !",5.0
742,"Excellent product, very easy to use and clean.",5.0
743,"It works perfectly with very little effort, easy to clean, excellent product.<br />4 stars because you have to be aware, it can pinch your hand between the handles.",4.0
744,"Works well and is easy to clean. Even my very slight girlfriend can operate this with no problem. We've used it a handful times already, saves a lot of time!",5.0
745,"I broke my last garlic press, so I wanted one that would last.  This one was the best rated, and it seems pretty durable.  Easy to clean, too.",5.0
746,This is the nicest garlic press I have ever owned and  I have owned quite a few over the years.  The garlic is perfect and cleaning is a breeze.,5.0
747,Worth Every Penny.,5.0
748,good,5.0
749,Efficient...easy to clean...and SIMPLE!,5.0
750,A must have if you want fresh minced garlic- saves a lot of time!,5.0
751,Best garlic press ever. This is built like a tank. I think it will last me another 50 years. So much thought has gone into the design:<br />- Powerful grip<br />-Easy Clean up<br />-Sturdy<br />I have gone through so many crappy garlic presses in the past. This is the one to keep.,5.0
752,"Despite having several presses for the essential garlic, I almost always choose this one. It does a great job of pressing out the flesh and is by far the easiest to clean because of the fold-out screen. This was a recent gift, but I've used one for most of a year with no signs of problems.",5.0
753,"This garlic press is amazing! I was looking at another garlic press recommended to me from a cookbook, I stumbled across this one with better reviews. I decided to go against the book recommendation and got this one instead. I am soooooo glad I did! Extremely easy to use, prefect mincing results, SUPER easy to clean and care for! Wow!",5.0
754,"I would recomeend this product to anyone looking for the best quality that money can buy, I use this all the time and it's perfect to use and clean. Leaves the garlic small but not too small to cook with. The flavor is great!!!!1",5.0
755,Worth the extra few dollars.  Best garlic press on the market.,5.0
756,Love this tool. Easy to use and clean.  Worth the bucks!,4.0
757,I saw this on a French cooking show.  They said it was the best garlic press.  It is.,5.0
758,Can't get a better one then this! It's perfect in every way.,5.0
759,"This thing is by far the best garlic press i have even set my hands on.  I wish i didn't waste money on the other presses I had before finding this one.  If you want the best of the best and something that will last, this is for you.  I buy Hondas and this is a honda type product.",5.0
760,"this garlic press will not disappoint.  given it's industrial quality construction, it will be the only garlic press you'll ever need to buy...ever.<br /><br />it's amazing in design, super easy to clean, and very, very effective.  total heavy duty and so beautiful to look at.  it minces anything...garlic, ginger, etc.<br /><br />have a few friends that are die hard cooks.  they are always wow'd by this tool.",5.0
761,"I've always hated garlic presses but this one is good, mostly because it's easy to clean.  Classic example of you get what you pay for...",4.0
762,A beautiful piece of craftsmanship. And it gets the job done.,5.0
763,"This garlic press is easy to use and cleans up easily.  It doesn't take much effort to squeeze the handles together.  In addition, it works with unpeeled garlic.",5.0
